deck_id,source_path,source_sha256,source_bytes,slide_no,slide_xml_sha256,title,body,notes,notes_nonempty,visible_text_sha256,normalized_text_sha256,notes_sha256,layout_name,layout_type,layout_part,master_part,shape_count,text_shape_count,shape_type_counts,media_count,media_types,media_sha256
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,40,3452fc879af4f5f24a19f91c14c500b7573fb75dd46f4e7a37e8f3f0d7c69816,兩個窗口與兩種按鈕語義,"兩個窗口各有邊界；兩個按鈕也各自改不同的對象。
重新開始量測
清除並重新基準化單一連線窗口與標準窗口。
保留所有旋鈕、場景、播放與模擬時間。
新的讀值不混入上一筆窗口。
恢復能源參數預設
可調整功率放大器效率、電路功率、每次換手耗能。
隨即開始新的單一連線帳本窗口。
標準窗口與它各自維持；兩個狀態不合併。
因果重點｜重新開始量測：兩窗口重基準；恢復能源參數預設：開新帳本。","頁面 3: 兩個窗口與兩種按鈕語義
頁面目的：釐清「重新開始量測」與「恢復能源參數預設」兩個按鈕的不同語意。
建議口述內容：要進行量測，我們必須了解兩個重新開始的按鈕。按下「重新開始量測」，會清除並重新基準化單一連線窗口，但不改變你調好的旋鈕；而「恢復能源參數預設」則會把能源參數調回預設值，並立刻開啟一個新的帳本窗口。
公式或圖表怎麼說：比較左右兩塊面板的文字，點出兩者的核心差異。
常見誤解／限制：以為按了任何一個按鈕就會把所有場景跟參數清空，其實它們只重置對應的觀察窗口與部分參數。
與下一個觀念的因果銜接：清楚了重置窗口的方法，我們來看看實際的控制介面在哪裡。",True,c150492d1bbee9df733d6de2b4ae1c703cfe22570619d9ec1cb2e9f0a8945eee,a49ac0388cfcf9174ac8c9ad5b213b35f8d65fe0828e830731e50b6cd91b2e1e,1e824e98368bfe2d06002969e86d1068ceb81e14fa3a9de6deb491cd44b90442,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,10,7,"{""AUTO_SHAPE"": 3, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 6}",0,,
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,41,044f522e21f8d9f4fc50363114a66c3891a512cc583aeec5cbaca90342834b0a,控制在哪裡：左側分頁與操作按鈕,"左側是操作面：先選分頁，再改控制；按鈕各有自己的作用。
操作路徑
SINR 分頁：衛星發射功率、頻道頻寬、頻率重複使用係數。
EE 分頁：功率放大器效率、電路功率、每次換手耗能。
量測按鈕：重新開始量測；恢復能源參數預設。
場景與播放維持不變；改旋鈕才開新窗口。
畫面直接核對分頁中的控制與按鈕。
因果重點｜先確認分頁與按鈕語義，再開始任何一項比較。","頁面 4: 控制在哪裡：左側分頁與操作按鈕
頁面目的：對應實際介面，說明如何進行控制操作。
建議口述內容：操作的時候，我們先在左側選擇分頁，例如 SINR 分頁或 EE 分頁，然後在裡面調整旋鈕，接著按下剛才說的量測按鈕。要注意，改旋鈕本身會開啟新窗口，但場景與播放時間是不變的。
公式或圖表怎麼說：引導目光到畫面截圖上的分頁與按鈕，說明先確認分頁與按鈕語意，再開始操作。
常見誤解／限制：忘記在切換參數時按鈕，導致新舊參數的數據混在同一個窗口裡。
與下一個觀念的因果銜接：知道了控制在哪裡，接下來要確認去哪裡看讀值。",True,0f2b1856701dd3d52e5120314ea8459c3d364cd9df585c2825c5046a22a4aa13,46982a61f0c9dd8a377a64f9d3712425b6b090bda0d194a7586814f30953ffb1,e391b4c282efe4b39f45b7f9351e8795ebdbf989fa639158ea6fd87404b50146,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,10,6,"{""AUTO_SHAPE"": 3, ""PICTURE"": 1, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 5}",1,image/png,dccad4e646b80a489ad823418dcbcc2a3133407a638e8d27531d15c12809fce6
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,42,2cc27194a23cf1860bd511b8ba77f5afe28dc6047df6de6d09e3bb261afe2853,讀值在哪裡：右側明細與狀態,"右側是讀值面：只讀現有欄位；破折號代表未取得，不補成推算數。
逐筆明細
無線電發射功率、PA 輸入功率
電路功率與總功率；保留畫面單位
窗口與狀態
已累積時間、資料與總耗能
波束負載 U、即時 SINR、狀態
總功率：逐筆讀值列
單一連線吞吐量：逐筆讀值列
因果重點｜先記欄位名稱、單位、範圍、狀態與窗口，再談方向。","頁面 5: 讀值在哪裡：右側明細與狀態
頁面目的：對應實際介面，說明如何正確讀取狀態與結果。
建議口述內容：右側明細提供了我們需要的讀值。我們只看現有的欄位，包括逐筆的功率讀值與狀態、窗口累積的時間與資料量。如果有破折號，代表那個狀態下未取得數據，我們不要自己去推算。
公式或圖表怎麼說：指出畫面截圖中的總功率列與吞吐量列，提醒留意欄位名稱、單位與狀態。
常見誤解／限制：看到沒有數值的破折號時，以為是系統當機或試圖自行補上預期數值。
與下一個觀念的因果銜接：掌握了控制與讀值的位置，我們現在進入第一個實驗（T1），來核對最基礎的功率鏈。",True,868134f52aa592ca252c3bb8fe06ef7554632d94bfdfddec7122e5a6236bca02,559171f23a650711f3631c27ade7f57c743f6c54cfc7d0f2847f9c24ce4fd315,1f23821f752cf928b0886ce6633b55a3124052948c716430686f09efb53eaf66,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,16,9,"{""AUTO_SHAPE"": 5, ""PICTURE"": 2, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 8}",2,image/png,81f12df0dd1f288832259cf2787de99bcaa4f0de61e77cc96229d504c3473ad7;c737119a0acad262412107319dad7b3b1bcb5ead3d3859f6bedcaa3ca330cfc0
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,43,642663e677a56670da896d1d59816b3191d28440edb027cf29386e035678c6bc,T1｜為什麼先核對功率鏈？,"T1｜直接問題：總功率讀值能否回指到功率鏈？
目的與假說
無線電發射功率先換成 PA 輸入功率。
電路項在最後加入。
調整電路功率時，先變的是電路讀值。
功率鏈公式
每列都用畫面實際值核對。
因果重點｜先驗證加總邊界，才知道哪一列是原因、哪一列是結果。","頁面 6: T1｜為什麼先核對功率鏈？
頁面目的：介紹 T1 實驗目的與預測，確認總功率是否能回指功率鏈。
建議口述內容：T1 實驗要問的是，總功率讀值是否真的照著物理定律，由功率鏈一層層加上去？我們的假說是，無線電發射功率會先轉換成 PA 輸入功率，最後才加上電路功率。如果我們調整電路功率，應該只有電路讀值會先改變。
公式或圖表怎麼說：指著右側的功率鏈公式，解釋 RF 功率、PA 功率和總功率的加總關係，並說明每一列都要用畫面實際數值來核對。
常見誤解／限制：以為介面顯示的總功率就是單一硬體的發射功率，忽略了放大器效率跟電路耗能。
與下一個觀念的因果銜接：有了這個預測，我們來看具體的操作步驟。",True,0fe1d3f05aff841ccbfed5b94dc2f35ae4ba806bab6d1587a6c8e1b380234956,4a30b888ca0a5b90b18ac4abacd7ed96fad1304174ccaeff28909424432fe13f,9625d844fe0186030656ba61585fd0cb0892051cba3c7d6333a3780e702462da,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,10,7,"{""AUTO_SHAPE"": 3, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 6}",1,image/png,aef5dff52a2e2001b6d6727adaf0b34301e4e51dbbfcaacf63c0ae36865071a4
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,44,b3286824e55f2ecfff4103fafb1299129a2269e4b72fbaa26e6550df8e28c809,T1｜操作：調整電路功率，找中間量,"T1｜操作與預測：只改一項，沿功率鏈找先變的列。
操作順序
1
先記窗口｜記畫面值
2
調整電路功率｜其餘控制不變
3
讀功率列｜無線電、PA
4
補結果列｜電路、總功率
控制值以當下畫面為準。
因果重點｜預測說明中間量如何接上結果；方向留給同一窗口。","頁面 7: T1｜操作：調整電路功率，找中間量
頁面目的：說明 T1 的操作步驟，強調控制單一變因。
建議口述內容：操作順序很簡單。第一步，先記下當前畫面的窗口；第二步，只調整電路功率，其他都不動；第三步，讀取無線電發射功率與 PA 輸入；第四步，補上電路與總功率的結果列。
公式或圖表怎麼說：照著 1 到 4 的步驟講解，並指引截圖中電路功率的位置，強調控制值以當下畫面為準。
常見誤解／限制：一次調了多個旋鈕，導致無法分辨哪個變數影響了結果。
與下一個觀念的因果銜接：知道了步驟，接下來我們拿空白表格來記錄。",True,5d8c639eabf93a8b8e67ecc89aee9e85f75984d743b80375d651295b7b584961,d5e40f56bff97f673362e5dac07a99eff5770b3d893b7d946a530b5cad6e93b5,99e02ec143d8f0ee082c19845805c9adf16867af1e5ab358a448c1cd2c4c8a26,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,21,13,"{""AUTO_SHAPE"": 7, ""PICTURE"": 1, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 12}",1,image/png,dccad4e646b80a489ad823418dcbcc2a3133407a638e8d27531d15c12809fce6
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,45,66cc07f24f8d798dc73abcca089f38544c4db789c2bd6f088e1848c7b075d239,T1｜空白觀察表：控制與窗口,"空格可以填入實際觀測結果
條件
衛星發射功率
dBm
功率放大器效率
已累積時間
s
基準
調整電路功率
先記控制值與窗口身份；無效欄保留破折號與狀態。
控制差異：只改電路功率
窗口：按重新開始量測
因果重點｜先保存條件與窗口身份，再讀功率結果。","頁面 8: T1｜空白觀察表：控制與窗口
頁面目的：提供 T1 的空白觀察表，準備記錄控制條件與窗口。
建議口述內容：我們先記下控制條件與窗口身份。空格可以填入實際觀測結果。我們要確保只改了電路功率，並且按了重新開始量測來記錄。
公式或圖表怎麼說：指著表格第一列與第二列，說明如何填入當時的控制與已累積時間。
常見誤解／限制：急著記錄功率，忘記先確認窗口時間是不是對齊的。
與下一個觀念的因果銜接：記錄完條件後，我們來看看實際會讀到什麼數值。",True,0ff0f3b5eab9574ae94b2d835af9aedf87c13d3bb6060795039df29c93820142,a4a4c519582a45381a5fae7953fc8b28a0ef69f6a3be411c5377d14f6aa821f3,6b3c6a091adba6727207745a88d4e5d079a4c37ff78254ce68a2d3c69852be78,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,21,12,"{""AUTO_SHAPE"": 4, ""LINE"": 5, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 11}",0,,
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,46,44eb28411ab39ea12d2000bb670801f2aed4bbc7bb120df96291648498345233,T1｜實際數值：控制與窗口,"程式可重算實值｜固定窗口 2 s；實際窗口可能不同。
條件
衛星發射功率
dBm
功率放大器效率
已累積時間
s
基準
24
0.35
2
調整電路功率
24
0.35
2
調整功率放大器效率
24
0.70
2
調整衛星發射功率
30
0.35
2
因果重點｜實值頁先確認控制差異真的只有一項。","頁面 9: T1｜實際數值：控制與窗口
頁面目的：展示 T1 第一部分（條件與窗口）的實際觀測數值。
建議口述內容：這裡展示了程式實際跑出來的數值。你可以看到，我們固定了衛星發射功率在 24 dBm，PA 效率在 0.35 或 0.70，並確認每列的累積時間都在 2 秒。這保證了控制差異只有一項。
公式或圖表怎麼說：帶著聽眾逐列對比，指出哪些欄位是保持不變的基準，哪些是我們調整的控制變因。
常見誤解／限制：實際窗口時間可能會依操作速度而略有不同，必須以當下讀到的為準。
與下一個觀念的因果銜接：條件對齊了，我們來解讀這個控制與窗口的差異代表什麼。",True,b45b3203a0e27f0d9e609391588a42a0efca6247ddebbd7461b17f8213ad4b40,751e54644fa3a6f1118f8e78627e6df2d9de67eb39688a818609936d61e4b8f6,6d8db962d8d7f0a6a490e24bd08b2b8c696009112dfd5b6f1120a87c1b2c2e97,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,32,23,"{""AUTO_SHAPE"": 2, ""LINE"": 7, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 22}",0,,
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,47,a9fec19d81c1e438dc5d3d8aaa5ca8298ed90d8c535db3da0a1a75ab760eaec3,T1｜解讀：控制與窗口先對齊,"T1｜解讀：先比對不變欄，再追第一個變動的中間量。
控制差異
基準 → 調整電路功率：3→4 W。
衛星發射功率、功率放大器效率、窗口時間不變。
第一個變動是電路功率；它只會向總功率加 1 W。
可支持的判讀
各列同為 2 s 且重新開始量測，才可比較差額。
若時間、服務狀態或窗口不同，不能歸因給旋鈕。
這組數值支持局部功率鏈，不支持場景速率因果。
因果重點｜把控制差異與窗口先對齊，才有資格解讀功率結果。","頁面 10: T1｜解讀：控制與窗口先對齊
頁面目的：解讀 T1 第一部分的條件，確認具有比較資格。
建議口述內容：我們來解讀剛才記下的差異。基準到調整電路功率時，只有電路功率從 3 變成 4 W，其他都不變。這告訴我們，各列必須在同為 2 秒且重新量測的情況下，才可以比較差額。
公式或圖表怎麼說：指著左側的差異與右側的可支持判讀，強調時間、服務狀態或窗口不同就不能歸因給旋鈕。
常見誤解／限制：以為不對齊窗口也能直接相減。這組數值只支持局部功率鏈的比較，還不能推論到場景速率。
與下一個觀念的因果銜接：確立了比較資格，現在我們繼續填寫後面的功率讀值表。",True,2edaf478accd2a2184cc1ed2b2ceea69bce33cdcbca345ada575d8035fcf4362,596a8a74044fcfa6b4e7b870c6935096d5f77cfbc7b4ed8e46bd80328acb3af6,dda04053a12458b08310d3b11fdd6a5fdf56c1e62a449ddb0e07259d6356dae8,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,10,7,"{""AUTO_SHAPE"": 3, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 6}",0,,
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,48,8b751347739b5f92d4ece88a8cc77dad65fc6e0992c84fb2d37943d2661444df,T1｜空白觀察表：功率讀值,"空格可以填入實際觀測結果
條件
電路功率
W
無線電發射功率
W
PA 輸入功率
W
總功率
W
基準
調整電路功率
因果重點｜同一窗口的功率列，才足以核對加總邊界。","頁面 11: T1｜空白觀察表：功率讀值
頁面目的：提供 T1 的空白觀察表，準備記錄功率讀值。
建議口述內容：有了正確的比較條件，現在我們要來讀取功率。空格可以填入實際觀測結果。請依照公式，把電路、RF、PA 輸入與總功率分別填上。
公式或圖表怎麼說：指著下方的單行加總公式，說明表格的欄位是為了核對這個加總邊界。
常見誤解／限制：忽略了必須是同一個窗口的讀值才能放進同一列。
與下一個觀念的因果銜接：填好表後，我們來看實際的功率數據是如何變化的。",True,852de2eeac43a2e0d1683ae8cc114c08c30e80d4f884280eed9613ca28264641,efcf14b7a4bb9da1569991ae7e0ccd4a383b62bb6d699865ce93c6aef4f6530c,615e89a9d71cf8294f98946c3c868ac2c3ec8ba04a2ba9450c1f3d892edb3893,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,18,10,"{""AUTO_SHAPE"": 2, ""LINE"": 6, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 9}",1,image/png,3f7bae6c72c501719f291649c2b5ffa91bbd36d2cae95da790471b78e3e7f03f
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,49,fc0a94665b8f166bea778ffe1db12e919e4cfc01300ce0eae2d835156a407b8d,T1｜實際數值：功率讀值,"程式可重算實值｜四列均為 W；實際窗口可能不同。
條件
電路功率
W
無線電發射功率
W
PA 輸入功率
W
總功率
W
基準
3.000000
0.251189
0.717682
3.717682
調整電路功率
4.000000
0.251189
0.717682
4.717682
調整功率放大器效率
3.000000
0.251189
0.358841
3.358841
調整衛星發射功率
3.000000
1.000000
2.857143
5.857143
因果重點｜實際列把 RF、PA、電路與總功率接回同一條鏈。","頁面 12: T1｜實際數值：功率讀值
頁面目的：展示 T1 功率讀值的實際觀測數值。
建議口述內容：這張表是實際跑出來的功率鏈。你可以看到，調整電路功率時，電路功率變成 4，其他 RF 與 PA 都不變，最後總功率就是加上這個 1 W 的差額。調整 PA 效率時，PA 輸入功率改變，總功率也跟著變。
公式或圖表怎麼說：帶領聽眾橫向看數據，證明從電路、RF、PA 輸入到總功率，剛好符合加總關係。
常見誤解／限制：忘記在調整衛星發射功率時，RF 與 PA 會同時改變。
與下一個觀念的因果銜接：數據出來了，我們來總結這些變化是怎麼發生的。",True,0d887452dcd4386a00afe607a13c87e4f7311e9cba38dcb04f82edb549018290,6a43e10b47730b8197cd60a7eebdc37d8047f7edfc650c40a2c23b628601e2ec,4352e0fcd254d83f49cd839969f8c681779d8325b565178fbd78892ae4be8d24,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,38,28,"{""AUTO_SHAPE"": 2, ""LINE"": 8, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 27}",0,,
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,50,4d5ab14f3097c9b9c1017b8aa30e34cb89367db0e599a1eaf2ed3f50ddb0f206,T1｜解讀：總功率從哪裡來？,"T1｜解讀：總功率的第一個變動來自哪一列？
第一個變動
3→4 W：電路功率先變，總功率 3.717682→4.717682 W。
η 0.35→0.70：PA 輸入 0.717682→0.358841 W；RF 不變。
24→30 dBm：RF 0.251189→1.000000 W，PA 與總功率跟著上升。
這組數值支持什麼
支持單一連線功率鏈的局部關係。
總功率不是完整系統功率；場景 SINR 與速率要另讀。
窗口、場景或狀態改變時，必須重新記錄。
因果重點｜先找第一個變動的欄位，再把它接到總功率差額。","頁面 13: T1｜解讀：總功率從哪裡來？
頁面目的：總結 T1，確認總功率的變化源自哪一列中間量。
建議口述內容：所以總功率的第一個變動來自哪裡呢？如果是改電路功率，那就是電路先變；如果是改效率，PA 輸入會先變；如果是改發射功率，RF 會先變。這組數值成功支持了單一連線的功率鏈因果關係。
公式或圖表怎麼說：對照左右兩塊，說明尋找第一個變動欄位的方法，以及如何接到總功率差額。
常見誤解／限制：把總功率當作完整的系統功率，或者以為這也連動了 SINR 與速率（速率要另讀）。
與下一個觀念的因果銜接：了解了功率鏈，接下來我們進入 T2，看看能源旋鈕怎麼影響更長期的耗能。",True,98608ed57f075ce45e0ca2e8b6f6c38c45b9b602863e42f981ce60a40bcb33c6,459774f1375b4deabbf9bd38e6adefe83e43c43a5d4e3d6a4ebe44b8102f7739,dd903101824300a6e4c2a5efb86a8456dc654502da1c1e89acbc6cff39220adf,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,10,7,"{""AUTO_SHAPE"": 3, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 6}",0,,
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,51,e15ec29b641bcd68cdc3cade4931ab4c667ffa6452cf7962e889fbaf5b6eccfd,T2｜為什麼分開調整三個能源參數？,"T2｜直接問題：持續運作功率與換手耗能，是否由同一個控制決定？
目的與假說
功率放大器效率 → PA 輸入功率 → 總功率。
電路功率 → 每一時刻的總功率。
調整每次換手耗能 → 有事件才計能量。
單一連線窗口
總功率時間項＋換手事件能量。
不是標準系統功率效率。
因果重點｜三個旋鈕分開：持續功率與事件能量各走一條路。","頁面 14: T2｜為什麼分開調整三個能源參數？
頁面目的：介紹 T2 實驗目的與預測，探討能源旋鈕的作用路徑。
建議口述內容：T2 要問的是，持續運作功率與換手耗能，這兩者是由同一個控制決定的嗎？我們的假說是，PA 效率與電路功率會影響每一時刻的持續總功率，而「每次換手耗能」只在發生換手事件時才計入總能量。
公式或圖表怎麼說：指著右側的單一連線窗口公式，強調分母包含了總功率隨時間的積分，加上換手事件能量的總和。
常見誤解／限制：把瞬時的總功率跟長期累積的總耗能混為一談。
與下一個觀念的因果銜接：為了驗證這兩條不同路徑，我們看看 T2 該怎麼操作。",True,2412722f1e79e85b651361b7937bc8bbd1243348a73daa6d46cf209d37d6ccd0,fc84e7425c128297c75b48a57700a1a42aa22719500fa6d18d1acf31ae36be85,49f0e4c9f54f79d97871568275863e5454846ebd88147806e43728647a6903de,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,10,7,"{""AUTO_SHAPE"": 3, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 6}",1,image/png,79d64eec8b3c16f12ef635a4f1ba3e3cdebb48d4260d30d101a61d58a1cf512b
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,52,f7e28c7f63b709ce4e76ca8762bfdaaac5b41d4028ce5d735f9c37b870c91442,T2｜操作：先建立基準，再改一個旋鈕,"T2｜操作與預測：先建立基準，再一次只調整一個能源旋鈕。
1｜建立基準
記畫面值
按「重新開始量測」
2｜調整功率放大器效率
只改這一項
記 PA 輸入功率
3｜調整電路功率
回到基準
只改電路功率
4｜調整每次換手耗能
回到基準
只改每次換手耗能
因果重點｜每次回到基準並開新窗口，才能辨認旋鈕的作用。","頁面 15: T2｜操作：先建立基準，再改一個旋鈕
頁面目的：說明 T2 的操作步驟，強調分開調整。
建議口述內容：我們要先建立基準，然後一次只調整一個能源旋鈕。步驟是：先建基準，接著改 PA 效率；回到基準後，再改電路功率；最後回到基準，改每次換手耗能。
公式或圖表怎麼說：逐一指出四個面板，強調每次改動前都要「回到基準」並開新窗口。
常見誤解／限制：連續調整旋鈕而不重置基準，導致無法辨認單一旋鈕的作用。
與下一個觀念的因果銜接：具體在畫面上，我們該怎麼看這些參數呢？",True,544177ca3918303d0d84503ab3e2774fc68113d43ab8e83ef610daa4212343c9,2439e64da93ab4c61acee57ca90b1e8d34de720d768cdfe13e3accc433dd0f17,6fdca006d02d20ec1c2224a1889241b9dbb60a186d7c89654ceff7f32f2d2d36,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,16,11,"{""AUTO_SHAPE"": 5, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 10}",0,,
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,53,d2a2da59d531340e1e8e0bfc44480bc6d740a120b1d12ca1ec10bc24fe8c5c4c,T2｜操作：讀畫面，確認當下控制值,"T2｜操作與預測：先讀畫面控制值，再開始同一個量測窗口。
操作順序
1｜選 EE 分頁。
2｜讀功率放大器效率、電路功率、每次換手耗能。
3｜只改一項；按重新開始量測。
4｜把畫面值寫入同一窗口。
畫面標籤：功率放大器效率／電路功率／每次換手耗能
因果重點｜控制值以當下畫面為準；預測不代替實際觀測。","頁面 16: T2｜操作：讀畫面，確認當下控制值
頁面目的：補充 T2 操作，確認畫面控制值與窗口對應。
建議口述內容：在操作時，先選到 EE 分頁，讀取目前的效率、電路與換手耗能數值。只改一項後按下重新開始量測，然後把當下的畫面值寫進窗口紀錄。預測不能代替實際觀測，必須以畫面為準。
公式或圖表怎麼說：指引截圖上的三個調整桿與標籤位置。
常見誤解／限制：憑記憶填寫控制值，而不是看當下畫面的真實讀值。
與下一個觀念的因果銜接：確認了操作方式，我們拿出空白表格來記錄持續運作功率。",True,3f69177d1e3f92726952015fe755bcae873e32a9cdc2620649a7d8db8124875f,d276998e9398429b779f3703d3567fe2c90f46919c72b555fc854d5cd2cc4100,94ea13c97692d7518dcb18c1b91edaa60583c9e6195ff7fb229548a4cb6f2662,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,10,6,"{""AUTO_SHAPE"": 3, ""PICTURE"": 1, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 5}",1,image/png,dccad4e646b80a489ad823418dcbcc2a3133407a638e8d27531d15c12809fce6
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,54,ac5c7821b96d1c659763d993dd29ea753f83163b254c603abe8e2736b62515bf,T2｜空白觀察表：控制與持續運作功率,"空格可以填入實際觀測結果
條件
功率放大器效率
電路功率
W
每次換手耗能
J
PA 輸入功率
W
總功率
W
基準
調整功率放大器效率
調整電路功率
調整每次換手耗能
因果重點｜控制表記旋鈕設定；功率讀值仍取自當下窗口。","頁面 17: T2｜空白觀察表：控制與持續運作功率
頁面目的：提供 T2 第一部分的空白觀察表，記錄控制與持續運作功率。
建議口述內容：我們準備好表格。空格可以填入實際觀測結果。我們要記錄在不同條件下，PA 輸入與總功率這兩個持續運作功率的讀值。
公式或圖表怎麼說：指引表格的欄位，提醒控制表記錄旋鈕設定，但功率仍要取自當下窗口。
常見誤解／限制：提早把事件耗能算進總功率裡。
與下一個觀念的因果銜接：填完後，我們來看這部分的實際讀值。",True,b7e1790ec92f786e17fed08a1021efb3817a9146b22ddf72839ed7603a81a9dd,a93c5b65e779189b9e17624c249713395db0c0dcb37bce2605ab9564349c1347,52ebaf9a4f9ce87507c07b80141817617e5cb644d29fa0926975353e97e1b447,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,24,13,"{""AUTO_SHAPE"": 2, ""LINE"": 9, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 12}",0,,
e2,/home/u24/papers/beamshift/e2.pptx,60ba796c908387cdfe06c2b82e592bcce3205e2472c42566467bbbd89dcad024,2065216,55,696baccac047ded8f45e01b32041021a5f4d05e3c94187851fc1669b7f2ca053,T2｜實際數值：控制與持續運作功率,"程式可重算實值｜固定衛星發射功率 24 dBm；實際窗口可能不同。
條件
功率放大器效率
電路功率
W
每次換手耗能
J
PA 輸入功率
W
總功率
W
基準
0.35
3
3
0.717682
3.717682
調整功率放大器效率
0.70
3
3
0.358841
3.358841
調整電路功率
0.35
12
3
0.717682
12.717682
調整每次換手耗能
0.35
3
100
0.717682
3.717682
因果重點｜功率欄先把持續運作路徑與事件成本分開。","頁面 18: T2｜實際數值：控制與持續運作功率
頁面目的：展示 T2 持續運作功率的實際觀測數值。
建議口述內容：這是實際跑出來的數值。你會發現，調整 PA 效率與電路功率時，PA 輸入或總功率發生了改變。但是，當我們調整「每次換手耗能」為 100 J 時，PA 輸入跟瞬時總功率跟基準是一模一樣的。
公式或圖表怎麼說：引導聽眾對比最後一列（調整每次換手耗能）的總功率與基準的總功率，強調它們完全相同。
常見誤解／限制：以為只要調了跟能源有關的旋鈕，瞬時總功率就一定會變。
與下一個觀念的因果銜接：既然總功率沒變，那這個換手耗能到底影響了什麼？我們來解讀。",True,6bc9592deb69f012c80fff154786410c421d8a9e112474591a972bdb3d520270,3ad36a767287dc276b875505a3d31949c239bc42ca384fff03c0e6a48eb04683,08ed3d61dcea78bfa498e9abc408a4b52ffefc3be859d19886701b7c3af1bcc2,只有標題,,ppt/slideLayouts/slideLayout5.xml,ppt/slideMasters/slideMaster1.xml,44,33,"{""AUTO_SHAPE"": 2, ""LINE"": 9, ""PLACEHOLDER"": 1, ""TEXT_BOX"": 32}",0,,
